nameFirst,nameLast,weight,debut,height,finalGame,baseball_ref_url,birthCity,birthState,birthYear,lat,long
Brian,Hunter,180,1994-06-27,76,2003-07-24,http://www.baseball-reference.com/players/h/huntebr02.shtml,Portland,OR,1971,45.536951,-122.649971
John,Jaha,195,1992-07-09,73,2001-06-27,http://www.baseball-reference.com/players/j/jahajo01.shtml,Portland,OR,1966,45.536951,-122.649971
Don,Johnson,200,1947-04-20,75,1958-09-24,http://www.baseball-reference.com/players/j/johnsdo03.shtml,Portland,OR,1926,45.536951,-122.649971
Syl,Johnson,180,1922-04-24,71,1940-09-26,http://www.baseball-reference.com/players/j/johnssy01.shtml,Portland,OR,1900,45.536951,-122.649971
Gordon,Jones,185,1954-08-06,72,1965-09-11,http://www.baseball-reference.com/players/j/jonesgo01.shtml,Portland,OR,1930,45.536951,-122.649971
Rudy,Kallio,160,1918-04-25,70,1925-05-12,http://www.baseball-reference.com/players/k/kalliru01.shtml,Portland,OR,1892,45.536951,-122.649971
Eddie,Kunz,260,2008-08-03,78,2008-08-16,http://www.baseball-reference.com/players/k/kunzed01.shtml,Portland,OR,1986,45.536951,-122.649971
John,Leovich,200,1941-05-01,72,1941-05-01,http://www.baseball-reference.com/players/l/leovijo01.shtml,Portland,OR,1918,45.536951,-122.649971
Terry,Ley,190,1971-08-20,72,1971-09-25,http://www.baseball-reference.com/players/l/leyte01.shtml,Portland,OR,1947,45.536951,-122.649971
Mickey,Lolich,170,1963-05-12,73,1979-09-23,http://www.baseball-reference.com/players/l/lolicmi01.shtml,Portland,OR,1940,45.536951,-122.649971
Ron,Lolich,185,1971-07-18,73,1973-09-28,http://www.baseball-reference.com/players/l/lolicro01.shtml,Portland,OR,1946,45.536951,-122.649971
Mitch,Lyden,225,1993-06-16,75,1993-10-03,http://www.baseball-reference.com/players/l/lydenmi01.shtml,Portland,OR,1964,45.536951,-122.649971
Mike,Martin,193,1986-08-15,74,1986-09-27,http://www.baseball-reference.com/players/m/martimi01.shtml,Portland,OR,1958,45.536951,-122.649971
Bill,McGilvray,160,1908-04-17,72,1908-04-27,http://www.baseball-reference.com/players/m/mcgilbi02.shtml,Portland,OR,1883,45.536951,-122.649971
Tom,McGraw,195,1997-05-07,74,1997-05-09,http://www.baseball-reference.com/players/m/mcgrato01.shtml,Portland,OR,1967,45.536951,-122.649971
Rod,Miller,160,1957-09-28,70,1957-09-28,http://www.baseball-reference.com/players/m/millero03.shtml,Portland,OR,1940,45.536951,-122.649971
Dale,Murphy,210,1976-09-13,76,1993-05-21,http://www.baseball-reference.com/players/m/murphda05.shtml,Portland,OR,1956,45.536951,-122.649971
Steve,Olin,185,1989-07-29,75,1992-10-04,http://www.baseball-reference.com/players/o/olinst01.shtml,Portland,OR,1965,45.536951,-122.649971
Ossie,Orwoll,174,1928-04-13,72,1929-08-21,http://www.baseball-reference.com/players/o/orwolos01.shtml,Portland,OR,1900,45.536951,-122.649971
Jiggs,Parrott,160,1892-07-11,71,1895-06-06,http://www.baseball-reference.com/players/p/parroji01.shtml,Portland,OR,1871,45.536951,-122.649971
Tom,Parrott,170,1893-06-18,70,1896-09-26,http://www.baseball-reference.com/players/p/parroto01.shtml,Portland,OR,1868,45.536951,-122.649971
Johnny,Pesky,168,1942-04-14,69,1954-09-24,http://www.baseball-reference.com/players/p/peskyjo01.shtml,Portland,OR,1919,45.536951,-122.649971
Buddy,Peterson,170,1955-09-14,69,1957-09-29,http://www.baseball-reference.com/players/p/peterbu01.shtml,Portland,OR,1925,45.536951,-122.649971
Aaron,Rowand,210,2001-06-16,72,2011-08-30,http://www.baseball-reference.com/players/r/rowanaa01.shtml,Portland,OR,1977,45.536951,-122.649971
Bill,Sayles,175,1939-07-17,74,1943-08-28,http://www.baseball-reference.com/players/s/saylebi01.shtml,Portland,OR,1917,45.536951,-122.649971
Richie,Sexson,205,1997-09-14,78,2008-08-13,http://www.baseball-reference.com/players/s/sexsori01.shtml,Portland,OR,1974,45.536951,-122.649971
Jim,Small,180,1955-06-22,73,1958-09-27,http://www.baseball-reference.com/players/s/smallji01.shtml,Portland,OR,1937,45.536951,-122.649971
Mark,Small,205,1996-04-05,75,1996-09-03,http://www.baseball-reference.com/players/s/smallma01.shtml,Portland,OR,1967,45.536951,-122.649971
Cliff,Speck,195,1986-07-30,76,1986-09-25,http://www.baseball-reference.com/players/s/speckcl01.shtml,Portland,OR,1956,45.536951,-122.649971
Tom,Trebelhorn,180,,72,,http://www.baseball-reference.com/players/t/trebeto99.shtml,Portland,OR,1948,45.536951,-122.649971
Wayne,Twitchell,215,1970-09-07,78,1979-09-27,http://www.baseball-reference.com/players/t/twitcwa01.shtml,Portland,OR,1948,45.536951,-122.649971
Denny,Williams,150,1921-04-15,68,1928-07-18,http://www.baseball-reference.com/players/w/willide01.shtml,Portland,OR,1896,45.536951,-122.649971
Jack,Wilson,210,1934-09-09,71,1942-09-16,http://www.baseball-reference.com/players/w/wilsoja01.shtml,Portland,OR,1912,45.536951,-122.649971
Bill,Morrisette,176,1915-09-18,72,1920-09-23,http://www.baseball-reference.com/players/m/morribi01.shtml,Portsmouth,MD,1894,38.952713,-77.1068029
George,Haddock,155,1888-09-27,71,1894-09-20,http://www.baseball-reference.com/players/h/haddoge01.shtml,Portsmouth,NH,1866,43.060595,-70.780348
Dick,Scott,185,1963-05-08,74,1964-07-10,http://www.baseball-reference.com/players/s/scottdi02.shtml,Portsmouth,NH,1933,43.060595,-70.780348
Harry,Blake,165,1894-07-07,67,1899-10-09,http://www.baseball-reference.com/players/b/blakeha01.shtml,Portsmouth,OH,1874,38.752795,-82.952373
Larry,Hisle,193,1968-04-10,74,1982-05-06,http://www.baseball-reference.com/players/h/hislela01.shtml,Portsmouth,OH,1947,38.752795,-82.952373
Johnnie,LeMaster,165,1975-09-02,74,1987-07-28,http://www.baseball-reference.com/players/l/lemasjo01.shtml,Portsmouth,OH,1954,38.752795,-82.952373
Rocky,Nelson,175,1949-04-27,70,1961-09-29,http://www.baseball-reference.com/players/n/nelsoro01.shtml,Portsmouth,OH,1924,38.752795,-82.952373
Josh,Newman,200,2007-09-12,73,2008-08-21,http://www.baseball-reference.com/players/n/newmajo01.shtml,Portsmouth,OH,1982,38.752795,-82.952373
Al,Oliver,195,1968-09-23,72,1985-10-05,http://www.baseball-reference.com/players/o/oliveal01.shtml,Portsmouth,OH,1946,38.752795,-82.952373
Del,Rice,190,1945-05-02,74,1961-08-31,http://www.baseball-reference.com/players/r/ricede01.shtml,Portsmouth,OH,1922,38.752795,-82.952373
Pinky,Swander,180,1903-09-18,69,1904-04-14,http://www.baseball-reference.com/players/s/swandpi01.shtml,Portsmouth,OH,1880,38.752795,-82.952373
Brian,Anderson,190,1993-09-10,73,2005-05-08,http://www.baseball-reference.com/players/a/anderbr02.shtml,Portsmouth,VA,1972,36.859430,-76.356269
Jimmy,Anderson,195,1999-07-04,73,2004-07-21,http://www.baseball-reference.com/players/a/anderji02.shtml,Portsmouth,VA,1976,36.859430,-76.356269
Mark,Bomback,170,1978-09-12,71,1982-07-21,http://www.baseball-reference.com/players/b/bombama01.shtml,Portsmouth,VA,1953,36.859430,-76.356269
Bill,Clarkson,160,1927-05-02,71,1929-10-06,http://www.baseball-reference.com/players/c/clarkbi02.shtml,Portsmouth,VA,1898,36.859430,-76.356269
Molly,Craft,165,1916-08-08,74,1919-07-20,http://www.baseball-reference.com/players/c/craftmo01.shtml,Portsmouth,VA,1895,36.859430,-76.356269
Ryan,Glynn,195,1999-05-16,75,2005-07-06,http://www.baseball-reference.com/players/g/glynnry01.shtml,Portsmouth,VA,1974,36.859430,-76.356269
Bill,Moran,210,1974-04-12,76,1974-08-03,http://www.baseball-reference.com/players/m/moranbi03.shtml,Portsmouth,VA,1950,36.859430,-76.356269
Ace,Parker,180,1937-04-24,72,1938-09-04,http://www.baseball-reference.com/players/p/parkeac01.shtml,Portsmouth,VA,1912,36.859430,-76.356269
Clay,Rapada,195,2007-06-14,77,2013-09-22,http://www.baseball-reference.com/players/r/rapadcl01.shtml,Portsmouth,VA,1981,36.859430,-76.356269
Todd,Ritchie,205,1997-04-03,75,2004-09-30,http://www.baseball-reference.com/players/r/ritchto01.shtml,Portsmouth,VA,1971,36.859430,-76.356269
Dave,Robertson,186,1912-06-05,72,1922-09-27,http://www.baseball-reference.com/players/r/roberda01.shtml,Portsmouth,VA,1889,36.859430,-76.356269
Josh,Rupe,210,2005-09-16,75,2011-05-05,http://www.baseball-reference.com/players/r/rupejo01.shtml,Portsmouth,VA,1982,36.859430,-76.356269
Don,Kolloway,200,1940-09-16,75,1953-04-21,http://www.baseball-reference.com/players/k/kollodo01.shtml,Posen,IL,1918,41.629067,-87.685843
Don,Choate,185,1960-09-12,72,1960-09-28,http://www.baseball-reference.com/players/c/choatdo01.shtml,Potosi,MO,1938,37.933742,-90.775033
Donne,Wall,180,1995-09-02,73,2002-06-11,http://www.baseball-reference.com/players/w/walldo01.shtml,Potosi,MO,1967,37.933742,-90.775033
Everett,Fagan,195,1943-04-24,72,1946-09-23,http://www.baseball-reference.com/players/f/faganev01.shtml,Pottersville,NJ,1918,40.7137119,-74.7218286
Bob,Boyd,170,1951-09-08,70,1961-09-24,http://www.baseball-reference.com/players/b/boydbo01.shtml,Potts Camp,MS,1919,34.649188,-89.306424
Gus,Fisher,175,1911-04-18,70,1912-05-10,http://www.baseball-reference.com/players/f/fishegu01.shtml,Pottsboro,TX,1885,33.770878,-96.671017
George,Fox,185,1891-07-13,69,1899-09-07,http://www.baseball-reference.com/players/f/foxpa01.shtml,Pottstown,PA,1868,40.250924,-75.644754
Harry,Gilbert,,1890-06-23,,1890-06-23,http://www.baseball-reference.com/players/g/gilbeha01.shtml,Pottstown,PA,1868,40.250924,-75.644754
John,Gilbert,,1890-06-23,,1890-06-23,http://www.baseball-reference.com/players/g/gilbejo01.shtml,Pottstown,PA,1864,40.250924,-75.644754
Hugh,High,155,1913-04-11,67,1918-05-22,http://www.baseball-reference.com/players/h/highhu01.shtml,Pottstown,PA,1887,40.250924,-75.644754
Bill,Rotes,170,1893-06-14,71,1893-08-15,http://www.baseball-reference.com/players/r/rhodebi01.shtml,Pottstown,PA,1871,40.250924,-75.644754
Dave,Ricketts,190,1963-09-25,72,1970-07-30,http://www.baseball-reference.com/players/r/rickeda01.shtml,Pottstown,PA,1935,40.250924,-75.644754
Dick,Ricketts,215,1959-06-14,79,1959-07-27,http://www.baseball-reference.com/players/r/rickedi01.shtml,Pottstown,PA,1933,40.250924,-75.644754
Billy,Shantz,160,1954-04-13,73,1960-06-29,http://www.baseball-reference.com/players/s/shantbi01.shtml,Pottstown,PA,1927,40.250924,-75.644754
Bobby,Shantz,139,1949-05-01,66,1964-09-29,http://www.baseball-reference.com/players/s/shantbo01.shtml,Pottstown,PA,1925,40.250924,-75.644754
Buck,Weaver,170,1912-04-11,71,1920-09-27,http://www.baseball-reference.com/players/w/weavebu01.shtml,Pottstown,PA,1890,40.250924,-75.644754
Walt,Huntzinger,150,1923-09-29,72,1926-09-15,http://www.baseball-reference.com/players/h/huntzwa01.shtml,Pottsville,PA,1899,40.679854,-76.209210
William,Matthews,,1909-08-28,73,1909-09-23,http://www.baseball-reference.com/players/m/matthwi01.shtml,Pottsville,PA,1877,40.679854,-76.209210
Red,Owens,175,1899-07-28,70,1905-05-31,http://www.baseball-reference.com/players/o/owensre01.shtml,Pottsville,PA,1874,40.679854,-76.209210
Lance,Rautzhan,195,1977-07-23,73,1979-06-03,http://www.baseball-reference.com/players/r/rautzla01.shtml,Pottsville,PA,1952,40.679854,-76.209210
Pat,Wright,190,1890-07-11,74,1890-07-11,http://www.baseball-reference.com/players/w/wrighpa01.shtml,Pottsville,PA,1868,40.679854,-76.209210
J. B.,Young,,1892-06-10,,1892-06-10,http://www.baseball-reference.com/players/y/youngj.01.shtml,Pottsville,PA,1857,40.679854,-76.209210
Frank,Bahret,184,1884-04-17,73,1884-04-22,http://www.baseball-reference.com/players/b/bahrefr01.shtml,Poughkeepsie,NY,1858,41.694595,-73.919869
Frank,Beck,141,1884-05-02,69,1884-09-18,http://www.baseball-reference.com/players/b/beckfr01.shtml,Poughkeepsie,NY,1858,41.694595,-73.919869
Tommy,Boggs,195,1976-07-19,74,1985-05-07,http://www.baseball-reference.com/players/b/boggsto01.shtml,Poughkeepsie,NY,1955,41.694595,-73.919869
Buttons,Briggs,180,1896-04-23,73,1905-09-25,http://www.baseball-reference.com/players/b/briggbu01.shtml,Poughkeepsie,NY,1875,41.694595,-73.919869
Frank,Cimorelli,175,1994-04-30,72,1994-07-18,http://www.baseball-reference.com/players/c/cimorfr01.shtml,Poughkeepsie,NY,1968,41.694595,-73.919869
Bill,Daley,140,1889-07-17,67,1891-06-30,http://www.baseball-reference.com/players/d/daleybi01.shtml,Poughkeepsie,NY,1868,41.694595,-73.919869
Ricky,Horton,195,1984-04-07,74,1990-07-23,http://www.baseball-reference.com/players/h/hortori01.shtml,Poughkeepsie,NY,1959,41.694595,-73.919869
Fred,Lasher,190,1963-04-12,75,1971-07-01,http://www.baseball-reference.com/players/l/lashefr01.shtml,Poughkeepsie,NY,1941,41.694595,-73.919869
Mickey,McDermott,170,1948-04-24,74,1961-08-10,http://www.baseball-reference.com/players/m/mcdermi03.shtml,Poughkeepsie,NY,1929,41.694595,-73.919869
Jeff,Pierce,187,1995-04-26,73,1995-05-24,http://www.baseball-reference.com/players/p/piercje01.shtml,Poughkeepsie,NY,1969,41.694595,-73.919869
Gavvy,Cravath,186,1908-04-18,70,1920-10-02,http://www.baseball-reference.com/players/c/cravaga01.shtml,Poway,CA,1881,32.987702,-117.021843
Alex,Dickerson,230,2015-08-06,75,2015-09-25,http://www.baseball-reference.com/players/d/dickeal01.shtml,Poway,CA,1990,32.987702,-117.021843
Nick,Noonan,175,2013-04-03,73,2015-10-04,http://www.baseball-reference.com/players/n/noonani01.shtml,Poway,CA,1989,32.987702,-117.021843
Nick,Vincent,180,2012-06-26,72,2015-10-04,http://www.baseball-reference.com/players/v/vinceni01.shtml,Poway,CA,1986,32.987702,-117.021843
Oliver,Hill,178,1939-04-19,71,1939-04-22,http://www.baseball-reference.com/players/h/hillol01.shtml,Powder Springs,GA,1909,33.865403,-84.682507
Uke,Clanton,165,1922-09-21,68,1922-09-21,http://www.baseball-reference.com/players/c/clantuk01.shtml,Powell,MO,1898,40.2208348,-97.2847614
Tom,Miller,180,1918-07-29,71,1919-05-13,http://www.baseball-reference.com/players/m/milleto02.shtml,Powhatan Court House,VA,1897,37.4006706,-81.4203808
Kyle,Denney,190,2004-09-14,74,2004-09-29,http://www.baseball-reference.com/players/d/denneky01.shtml,Prague,OK,1977,35.514607,-96.711842
Jim,Thorpe,185,1913-04-14,73,1919-09-25,http://www.baseball-reference.com/players/t/thorpji01.shtml,Prague,OK,1887,35.514607,-96.711842
William,Marriott,170,1917-09-06,72,1927-04-28,http://www.baseball-reference.com/players/m/marriwi01.shtml,Pratt,KS,1893,37.698576,-98.765940
Brad,Ziegler,220,2008-05-31,76,2015-10-04,http://www.baseball-reference.com/players/z/zieglbr01.shtml,Pratt,KS,1979,37.698576,-98.765940
Evan,Crawford,190,2012-04-15,74,2012-07-29,http://www.baseball-reference.com/players/c/crawfev01.shtml,Prattville,AL,1986,32.461908,-86.457385
Randy,Hunt,185,1985-06-04,72,1986-10-05,http://www.baseball-reference.com/players/h/huntra01.shtml,Prattville,AL,1960,32.461908,-86.457385
Ernie,Wingard,176,1924-05-01,74,1927-09-25,http://www.baseball-reference.com/players/w/wingaer01.shtml,Prattville,AL,1900,32.461908,-86.457385
Mike,Kume,195,1955-08-26,73,1955-09-25,http://www.baseball-reference.com/players/k/kumemi01.shtml,Premier,WV,1926,37.4223352,-81.6437196
Jim,Moore,165,1928-09-21,72,1932-04-23,http://www.baseball-reference.com/players/m/mooreji01.shtml,Prescott,AR,1903,33.804320,-93.391207
Floyd,Robinson,175,1960-08-10,69,1968-09-29,http://www.baseball-reference.com/players/r/robinfl01.shtml,Prescott,AR,1936,33.804320,-93.391207
Chuck,Tompkins,185,1912-06-25,72,1912-06-25,http://www.baseball-reference.com/players/t/tompkch01.shtml,Prescott,AR,1889,33.804320,-93.391207
John,Denny,185,1974-09-12,75,1986-08-18,http://www.baseball-reference.com/players/d/dennyjo01.shtml,Prescott,AZ,1952,34.579298,-112.448396
Ron,Tingley,160,1982-09-25,74,1995-09-27,http://www.baseball-reference.com/players/t/tinglro01.shtml,Presque Isle,ME,1959,46.688952,-67.991914
Bob,Oldis,185,1953-04-28,73,1963-09-29,http://www.baseball-reference.com/players/o/oldisbo01.shtml,Preston,IA,1928,42.049045,-90.397361
Herman,Franks,187,1939-04-27,70,1949-08-28,http://www.baseball-reference.com/players/f/frankhe01.shtml,Price,UT,1914,39.604033,-110.800267
Dick,Porter,170,1929-04-16,70,1934-09-30,http://www.baseball-reference.com/players/p/portedi01.shtml,Princess Anne,MD,1901,38.205137,-75.696384
Frank,Jones,155,1884-07-02,68,1884-07-07,http://www.baseball-reference.com/players/j/jonesfr01.shtml,Princeton,IL,1858,41.380158,-89.467026
Dave,Campbell,210,1977-05-06,75,1978-10-01,http://www.baseball-reference.com/players/c/campbda02.shtml,Princeton,IN,1951,38.355135,-87.578162
Gil,Hodges,200,1943-10-03,73,1963-05-05,http://www.baseball-reference.com/players/h/hodgegi01.shtml,Princeton,IN,1924,38.355135,-87.578162
Hal,Mauck,185,1893-04-29,71,1893-08-10,http://www.baseball-reference.com/players/m/mauckha01.shtml,Princeton,IN,1869,38.355135,-87.578162
Russ,Derry,180,1944-07-04,73,1949-09-30,http://www.baseball-reference.com/players/d/derryru01.shtml,Princeton,MO,1916,40.396332,-93.588771
Lee,Riley,185,1944-04-19,73,1944-04-30,http://www.baseball-reference.com/players/r/rileyle01.shtml,Princeton,NE,1906,40.5736127,-96.704743
Charlie,Reilly,190,1889-10-09,71,1897-09-27,http://www.baseball-reference.com/players/r/reillch02.shtml,Princeton,NJ,1867,40.358061,-74.666406
Jackie,Sullivan,172,1944-07-06,71,1944-07-06,http://www.baseball-reference.com/players/s/sullija01.shtml,Princeton,TX,1918,33.186217,-96.514075
Greg,Keatley,200,1981-09-27,74,1981-10-05,http://www.baseball-reference.com/players/k/keatlgr01.shtml,Princeton,WV,1953,37.368782,-81.096206
John,Woods,175,1924-09-16,72,1924-09-16,http://www.baseball-reference.com/players/w/woodsjo01.shtml,Princeton,WV,1898,37.368782,-81.096206
Kevin,Barry,235,2006-06-26,74,2007-05-13,http://www.baseball-reference.com/players/b/barryke01.shtml,Princeton Junction,NJ,1978,40.323294,-74.621157
Emmett,Seery,145,1884-04-17,67,1892-06-10,http://www.baseball-reference.com/players/s/seeryem01.shtml,Princeville,IL,1861,40.934807,-89.754656
Steamer,Flanagan,185,1905-09-25,73,1905-10-07,http://www.baseball-reference.com/players/f/flanast01.shtml,Pringle,PA,1881,41.277246,-75.901471
Elmer,Bowman,193,1920-08-03,72,1920-08-09,http://www.baseball-reference.com/players/b/bowmael01.shtml,Proctor,VT,1897,43.6606225,-73.035664
Tommy,Griffith,175,1913-08-19,70,1925-09-22,http://www.baseball-reference.com/players/g/griffto01.shtml,Prospect,OH,1889,40.453917,-83.184804
Johnny,Vander Meer,190,1937-04-22,73,1951-05-07,http://www.baseball-reference.com/players/v/vandejo01.shtml,Prospect Park,NJ,1914,40.941520,-74.174435
Byron,Houck,175,1912-05-15,72,1918-08-27,http://www.baseball-reference.com/players/h/houckby01.shtml,Prosper,MN,1891,43.507745,-91.8695992
John,Buzhardt,195,1958-09-10,74,1968-09-29,http://www.baseball-reference.com/players/b/buzhajo01.shtml,Prosperity,SC,1936,34.213363,-81.528368
Mel,Stottlemyre,190,1990-07-17,72,1990-09-11,http://www.baseball-reference.com/players/s/stottme02.shtml,Prosser,WA,1963,46.206543,-119.765366
Edgar,Barnhart,160,1924-09-23,70,1924-09-23,http://www.baseball-reference.com/players/b/barnhed01.shtml,Providence,MO,1904,36.5164482,-89.9717577
Bill,Almon,180,1974-09-02,75,1988-06-14,http://www.baseball-reference.com/players/a/almonbi01.shtml,Providence,RI,1952,41.823056,-71.418784
Jeff,Beliveau,190,2012-07-22,73,2015-04-15,http://www.baseball-reference.com/players/b/belivje01.shtml,Providence,RI,1987,41.823056,-71.418784
John,Cattanach,190,1884-06-05,70,1884-07-17,http://www.baseball-reference.com/players/c/cattajo01.shtml,Providence,RI,1863,41.823056,-71.418784
Artie,Clarke,155,1890-04-19,68,1891-09-30,http://www.baseball-reference.com/players/c/clarkar01.shtml,Providence,RI,1865,41.823056,-71.418784
Andy,Coakley,165,1902-09-17,72,1911-06-27,http://www.baseball-reference.com/players/c/coaklan01.shtml,Providence,RI,1882,41.823056,-71.418784
Rod,Correia,185,1993-06-20,71,1995-09-16,http://www.baseball-reference.com/players/c/correro01.shtml,Providence,RI,1967,41.823056,-71.418784
Ed,Daily,174,1885-05-04,70,1891-07-14,http://www.baseball-reference.com/players/d/dailyed01.shtml,Providence,RI,1862,41.823056,-71.418784
Dennis,Driscoll,,1885-07-25,,1885-10-07,http://www.baseball-reference.com/players/d/driscde02.shtml,Providence,RI,1862,41.823056,-71.418784
